Date,Time,AM_PM,Temp
2020-01-22,6:50:00,PM,21.473
2020-01-22,7:00:00,PM,21.569
2020-01-22,7:10:00,PM,21.569
2020-01-22,7:20:00,PM,20.901
2020-01-22,7:30:00,PM,21.091
2020-01-22,7:40:00,PM,21.951
2020-01-22,7:50:00,PM,21.855
2020-01-22,8:00:00,PM,22.046
2020-01-22,8:10:00,PM,19.472
2020-01-22,8:20:00,PM,18.14
2020-01-22,8:30:00,PM,17.379
2020-01-22,8:40:00,PM,16.999
2020-01-22,8:50:00,PM,16.713
2020-01-22,9:00:00,PM,16.523
2020-01-22,9:10:00,PM,16.618
2020-01-22,9:20:00,PM,19.853
2020-01-22,9:30:00,PM,19.377
2020-01-22,9:40:00,PM,18.711
2020-01-22,9:50:00,PM,18.426
2020-01-22,10:00:00,PM,18.236
2020-01-22,10:10:00,PM,18.236
2020-01-22,10:20:00,PM,18.14
2020-01-22,10:30:00,PM,18.14
2020-01-22,10:40:00,PM,18.045
2020-01-22,10:50:00,PM,18.045
2020-01-22,11:00:00,PM,18.045
2020-01-22,11:10:00,PM,18.045
2020-01-22,11:20:00,PM,17.95
2020-01-22,11:30:00,PM,17.95
2020-01-22,11:40:00,PM,17.95
2020-01-22,11:50:00,PM,17.95
2020-01-23,12:00:00,AM,17.95
2020-01-23,12:10:00,AM,17.95
2020-01-23,12:20:00,AM,17.95
2020-01-23,12:30:00,AM,17.855
2020-01-23,12:40:00,AM,17.855
2020-01-23,12:50:00,AM,17.95
2020-01-23,1:00:00,AM,17.95
2020-01-23,1:10:00,AM,17.95
2020-01-23,1:20:00,AM,17.95
2020-01-23,1:30:00,AM,17.855
2020-01-23,1:40:00,AM,17.855
2020-01-23,1:50:00,AM,17.855
2020-01-23,2:00:00,AM,17.855
2020-01-23,2:10:00,AM,17.855
2020-01-23,2:20:00,AM,17.855
2020-01-23,2:30:00,AM,17.855
2020-01-23,2:40:00,AM,17.855
2020-01-23,2:50:00,AM,17.855
2020-01-23,3:00:00,AM,17.76
2020-01-23,3:10:00,AM,17.76
2020-01-23,3:20:00,AM,17.76
2020-01-23,3:30:00,AM,17.76
2020-01-23,3:40:00,AM,17.76
2020-01-23,3:50:00,AM,17.76
2020-01-23,4:00:00,AM,17.76
2020-01-23,4:10:00,AM,17.665
2020-01-23,4:20:00,AM,17.665
2020-01-23,4:30:00,AM,17.665
2020-01-23,4:40:00,AM,17.665
2020-01-23,4:50:00,AM,17.665
2020-01-23,5:00:00,AM,17.665
2020-01-23,5:10:00,AM,17.665
2020-01-23,5:20:00,AM,17.665
2020-01-23,5:30:00,AM,17.665
2020-01-23,5:40:00,AM,17.665
2020-01-23,5:50:00,AM,17.665
2020-01-23,6:00:00,AM,17.665
2020-01-23,6:10:00,AM,17.665
2020-01-23,6:20:00,AM,17.665
2020-01-23,6:30:00,AM,17.665
2020-01-23,6:40:00,AM,17.665
2020-01-23,6:50:00,AM,17.665
2020-01-23,7:00:00,AM,17.665
2020-01-23,7:10:00,AM,17.57
2020-01-23,7:20:00,AM,17.57
2020-01-23,7:30:00,AM,17.57
2020-01-23,7:40:00,AM,17.57
2020-01-23,7:50:00,AM,17.57
2020-01-23,8:00:00,AM,17.57
2020-01-23,8:10:00,AM,17.57
2020-01-23,8:20:00,AM,17.57
2020-01-23,8:30:00,AM,17.475
2020-01-23,8:40:00,AM,17.855
2020-01-23,8:50:00,AM,18.996
2020-01-23,9:00:00,AM,19.948
2020-01-23,9:10:00,AM,20.615
2020-01-23,9:20:00,AM,21.187
2020-01-23,9:30:00,AM,21.569
2020-01-23,9:40:00,AM,21.951
2020-01-23,9:50:00,AM,22.142
2020-01-23,10:00:00,AM,22.238
2020-01-23,10:10:00,AM,22.333
2020-01-23,10:20:00,AM,22.333
2020-01-23,10:30:00,AM,22.429
2020-01-23,10:40:00,AM,22.429
2020-01-23,10:50:00,AM,22.621
2020-01-23,11:00:00,AM,22.621
2020-01-23,11:10:00,AM,22.621
2020-01-23,11:20:00,AM,22.717
2020-01-23,11:30:00,AM,22.717
2020-01-23,11:40:00,AM,22.812
2020-01-23,11:50:00,AM,22.621
2020-01-23,12:00:00,PM,19.948
2020-01-23,12:10:00,PM,18.616
2020-01-23,12:20:00,PM,17.475
2020-01-23,12:30:00,PM,18.996
2020-01-23,12:40:00,PM,19.758
2020-01-23,12:50:00,PM,19.472
2020-01-23,1:00:00,PM,18.901
2020-01-23,1:10:00,PM,18.616
2020-01-23,1:20:00,PM,18.426
2020-01-23,1:30:00,PM,18.236
2020-01-23,1:40:00,PM,18.236
2020-01-23,1:50:00,PM,18.14
2020-01-23,2:00:00,PM,18.14
2020-01-23,2:10:00,PM,18.045
2020-01-23,2:20:00,PM,17.379
2020-01-23,2:30:00,PM,18.331
2020-01-23,2:40:00,PM,18.901
2020-01-23,2:50:00,PM,19.282
2020-01-23,3:00:00,PM,19.472
2020-01-23,3:10:00,PM,19.662
2020-01-23,3:20:00,PM,19.853
2020-01-23,3:30:00,PM,19.948
2020-01-23,3:40:00,PM,20.043
2020-01-23,3:50:00,PM,20.138
2020-01-23,4:00:00,PM,20.234
2020-01-23,4:10:00,PM,20.234
2020-01-23,4:20:00,PM,20.329
2020-01-23,4:30:00,PM,20.424
2020-01-23,4:40:00,PM,20.424
2020-01-23,4:50:00,PM,20.424
2020-01-23,5:00:00,PM,20.519
2020-01-23,5:10:00,PM,20.615
2020-01-23,5:20:00,PM,20.615
2020-01-23,5:30:00,PM,20.615
2020-01-23,5:40:00,PM,20.71
2020-01-23,5:50:00,PM,20.901
2020-01-23,6:00:00,PM,20.519
2020-01-23,6:10:00,PM,19.567
2020-01-23,6:20:00,PM,19.187
2020-01-23,6:30:00,PM,18.521
2020-01-23,6:40:00,PM,17.855
2020-01-23,6:50:00,PM,17.189
2020-01-23,7:00:00,PM,18.616
2020-01-23,7:10:00,PM,19.282
2020-01-23,7:20:00,PM,19.567
2020-01-23,7:30:00,PM,19.853
2020-01-23,7:40:00,PM,19.948
2020-01-23,7:50:00,PM,20.043
2020-01-23,8:00:00,PM,20.234
2020-01-23,8:10:00,PM,20.234
2020-01-23,8:20:00,PM,20.329
2020-01-23,8:30:00,PM,20.329
2020-01-23,8:40:00,PM,20.424
2020-01-23,8:50:00,PM,20.424
2020-01-23,9:00:00,PM,20.424
2020-01-23,9:10:00,PM,20.424
2020-01-23,9:20:00,PM,20.519
2020-01-23,9:30:00,PM,18.426
2020-01-23,9:40:00,PM,16.903
2020-01-23,9:50:00,PM,17.665
2020-01-23,10:00:00,PM,18.901
2020-01-23,10:10:00,PM,19.758
2020-01-23,10:20:00,PM,20.329
2020-01-23,10:30:00,PM,20.805
2020-01-23,10:40:00,PM,21.282
2020-01-23,10:50:00,PM,21.76
2020-01-23,11:00:00,PM,22.142
2020-01-23,11:10:00,PM,22.333
2020-01-23,11:20:00,PM,22.621
2020-01-23,11:30:00,PM,22.333
2020-01-23,11:40:00,PM,19.662
2020-01-23,11:50:00,PM,18.045
2020-01-24,12:00:00,AM,17.094
2020-01-24,12:10:00,AM,17.475
2020-01-24,12:20:00,AM,17.665
2020-01-24,12:30:00,AM,17.76
2020-01-24,12:40:00,AM,17.665
2020-01-24,12:50:00,AM,17.665
2020-01-24,1:00:00,AM,17.665
2020-01-24,1:10:00,AM,17.57
2020-01-24,1:20:00,AM,17.57
2020-01-24,1:30:00,AM,17.475
2020-01-24,1:40:00,AM,17.475
2020-01-24,1:50:00,AM,17.379
2020-01-24,2:00:00,AM,17.379
2020-01-24,2:10:00,AM,17.284
2020-01-24,2:20:00,AM,17.284
2020-01-24,2:30:00,AM,17.284
2020-01-24,2:40:00,AM,17.189
2020-01-24,2:50:00,AM,17.189
2020-01-24,3:00:00,AM,17.189
2020-01-24,3:10:00,AM,17.094
2020-01-24,3:20:00,AM,17.094
2020-01-24,3:30:00,AM,17.094
2020-01-24,3:40:00,AM,17.094
2020-01-24,3:50:00,AM,17.094
2020-01-24,4:00:00,AM,16.999
2020-01-24,4:10:00,AM,16.999
2020-01-24,4:20:00,AM,16.999
2020-01-24,4:30:00,AM,16.999
2020-01-24,4:40:00,AM,16.903
2020-01-24,4:50:00,AM,16.903
2020-01-24,5:00:00,AM,16.903
2020-01-24,5:10:00,AM,16.903
2020-01-24,5:20:00,AM,16.903
2020-01-24,5:30:00,AM,16.903
2020-01-24,5:40:00,AM,16.808
2020-01-24,5:50:00,AM,16.808
2020-01-24,6:00:00,AM,16.808
2020-01-24,6:10:00,AM,16.808
2020-01-24,6:20:00,AM,16.808
2020-01-24,6:30:00,AM,16.808
2020-01-24,6:40:00,AM,16.808
2020-01-24,6:50:00,AM,16.808
2020-01-24,7:00:00,AM,16.713
2020-01-24,7:10:00,AM,16.713
2020-01-24,7:20:00,AM,16.713
2020-01-24,7:30:00,AM,16.713
2020-01-24,7:40:00,AM,16.713
2020-01-24,7:50:00,AM,16.713
2020-01-24,8:00:00,AM,16.713
2020-01-24,8:10:00,AM,16.618
2020-01-24,8:20:00,AM,16.618
2020-01-24,8:30:00,AM,16.618
2020-01-24,8:40:00,AM,16.618
2020-01-24,8:50:00,AM,16.618
2020-01-24,9:00:00,AM,16.618
2020-01-24,9:10:00,AM,16.618
2020-01-24,9:20:00,AM,16.618
2020-01-24,9:30:00,AM,16.618
2020-01-24,9:40:00,AM,16.618
2020-01-24,9:50:00,AM,16.618
2020-01-24,10:00:00,AM,16.618
2020-01-24,10:10:00,AM,16.618
2020-01-24,10:20:00,AM,16.999
2020-01-24,10:30:00,AM,17.855
2020-01-24,10:40:00,AM,18.14
2020-01-24,10:50:00,AM,18.331
2020-01-24,11:00:00,AM,18.426
2020-01-24,11:10:00,AM,18.426
2020-01-24,11:20:00,AM,18.521
2020-01-24,11:30:00,AM,18.616
2020-01-24,11:40:00,AM,18.711
2020-01-24,11:50:00,AM,18.711
2020-01-24,12:00:00,PM,18.806
2020-01-24,12:10:00,PM,19.853
2020-01-24,12:20:00,PM,20.424
2020-01-24,12:30:00,PM,19.662
2020-01-24,12:40:00,PM,19.472
2020-01-24,12:50:00,PM,20.043
2020-01-24,1:00:00,PM,20.138
2020-01-24,1:10:00,PM,19.853
2020-01-24,1:20:00,PM,21.76
2020-01-24,1:30:00,PM,21.855
2020-01-24,1:40:00,PM,21.855
2020-01-24,1:50:00,PM,21.76
2020-01-24,2:00:00,PM,21.76
2020-01-24,2:10:00,PM,21.76
2020-01-24,2:20:00,PM,21.76
2020-01-24,2:30:00,PM,21.76
2020-01-24,2:40:00,PM,21.664
2020-01-24,2:50:00,PM,21.664
2020-01-24,3:00:00,PM,21.664
2020-01-24,3:10:00,PM,21.855
2020-01-24,3:20:00,PM,21.855
2020-01-24,3:30:00,PM,21.76
2020-01-24,3:40:00,PM,21.855
2020-01-24,3:50:00,PM,21.855
2020-01-24,4:00:00,PM,21.855
2020-01-24,4:10:00,PM,21.855
2020-01-24,4:20:00,PM,21.76
2020-01-24,4:30:00,PM,21.76
2020-01-24,4:40:00,PM,21.855
2020-01-24,4:50:00,PM,21.855
2020-01-24,5:00:00,PM,21.855
2020-01-24,5:10:00,PM,21.76
2020-01-24,5:20:00,PM,21.76
2020-01-24,5:30:00,PM,21.76
2020-01-24,5:40:00,PM,21.76
2020-01-24,5:50:00,PM,21.76
2020-01-24,6:00:00,PM,21.76
2020-01-24,6:10:00,PM,21.76
2020-01-24,6:20:00,PM,21.76
2020-01-24,6:30:00,PM,21.664
2020-01-24,6:40:00,PM,21.664
2020-01-24,6:50:00,PM,21.569
2020-01-24,7:00:00,PM,21.569
2020-01-24,7:10:00,PM,21.569
2020-01-24,7:20:00,PM,21.473
2020-01-24,7:30:00,PM,21.473
2020-01-24,7:40:00,PM,21.473
2020-01-24,7:50:00,PM,21.378
2020-01-24,8:00:00,PM,21.378
2020-01-24,8:10:00,PM,21.378
2020-01-24,8:20:00,PM,21.282
2020-01-24,8:30:00,PM,21.187
2020-01-24,8:40:00,PM,21.282
2020-01-24,8:50:00,PM,21.282
2020-01-24,9:00:00,PM,21.378
2020-01-24,9:10:00,PM,21.282
2020-01-24,9:20:00,PM,21.282
2020-01-24,9:30:00,PM,21.282
2020-01-24,9:40:00,PM,21.187
2020-01-24,9:50:00,PM,21.091
2020-01-24,10:00:00,PM,21.091
2020-01-24,10:10:00,PM,21.187
2020-01-24,10:20:00,PM,21.282
2020-01-24,10:30:00,PM,21.378
2020-01-24,10:40:00,PM,21.187
2020-01-24,10:50:00,PM,21.091
2020-01-24,11:00:00,PM,20.996
2020-01-24,11:10:00,PM,20.901
2020-01-24,11:20:00,PM,20.805
2020-01-24,11:30:00,PM,20.805
2020-01-24,11:40:00,PM,20.71
2020-01-24,11:50:00,PM,20.71
2020-01-25,12:00:00,AM,20.71
2020-01-25,12:10:00,AM,20.71
2020-01-25,12:20:00,AM,20.71
2020-01-25,12:30:00,AM,20.71
2020-01-25,12:40:00,AM,20.71
2020-01-25,12:50:00,AM,20.71
2020-01-25,1:00:00,AM,20.71
2020-01-25,1:10:00,AM,20.71
2020-01-25,1:20:00,AM,20.71
2020-01-25,1:30:00,AM,20.615
2020-01-25,1:40:00,AM,20.615
2020-01-25,1:50:00,AM,20.615
2020-01-25,2:00:00,AM,20.615
2020-01-25,2:10:00,AM,20.615
2020-01-25,2:20:00,AM,20.615
2020-01-25,2:30:00,AM,20.519
2020-01-25,2:40:00,AM,20.519
2020-01-25,2:50:00,AM,20.519
2020-01-25,3:00:00,AM,20.424
2020-01-25,3:10:00,AM,20.424
2020-01-25,3:20:00,AM,20.329
2020-01-25,3:30:00,AM,20.329
2020-01-25,3:40:00,AM,20.234
2020-01-25,3:50:00,AM,20.234
2020-01-25,4:00:00,AM,20.234
2020-01-25,4:10:00,AM,20.138
2020-01-25,4:20:00,AM,20.138
2020-01-25,4:30:00,AM,20.138
2020-01-25,4:40:00,AM,20.138
2020-01-25,4:50:00,AM,20.71
2020-01-25,5:00:00,AM,21.091
2020-01-25,5:10:00,AM,21.378
2020-01-25,5:20:00,AM,21.76
2020-01-25,5:30:00,AM,21.76
2020-01-25,5:40:00,AM,22.046
2020-01-25,5:50:00,AM,21.951
2020-01-25,6:00:00,AM,22.238
2020-01-25,6:10:00,AM,22.142
2020-01-25,6:20:00,AM,22.429
2020-01-25,6:30:00,AM,22.333
2020-01-25,6:40:00,AM,22.238
2020-01-25,6:50:00,AM,22.238
2020-01-25,7:00:00,AM,22.429
2020-01-25,7:10:00,AM,22.429
2020-01-25,7:20:00,AM,22.333
2020-01-25,7:30:00,AM,22.238
2020-01-25,7:40:00,AM,21.951
2020-01-25,7:50:00,AM,21.76
2020-01-25,8:00:00,AM,21.569
2020-01-25,8:10:00,AM,21.473
2020-01-25,8:20:00,AM,21.282
2020-01-25,8:30:00,AM,21.187
2020-01-25,8:40:00,AM,21.091
2020-01-25,8:50:00,AM,21.091
2020-01-25,9:00:00,AM,20.901
2020-01-25,9:10:00,AM,20.805
2020-01-25,9:20:00,AM,20.805
2020-01-25,9:30:00,AM,20.71
2020-01-25,9:40:00,AM,20.71
2020-01-25,9:50:00,AM,20.71
2020-01-25,10:00:00,AM,20.71
2020-01-25,10:10:00,AM,20.71
2020-01-25,10:20:00,AM,20.805
2020-01-25,10:30:00,AM,20.805
2020-01-25,10:40:00,AM,20.805
2020-01-25,10:50:00,AM,20.805
2020-01-25,11:00:00,AM,20.71
2020-01-25,11:10:00,AM,20.615
2020-01-25,11:20:00,AM,20.615
2020-01-25,11:30:00,AM,20.615
2020-01-25,11:40:00,AM,20.615
2020-01-25,11:50:00,AM,20.615
2020-01-25,12:00:00,PM,20.615
2020-01-25,12:10:00,PM,20.519
2020-01-25,12:20:00,PM,20.424
2020-01-25,12:30:00,PM,20.424
2020-01-25,12:40:00,PM,20.329
2020-01-25,12:50:00,PM,20.234
2020-01-25,1:00:00,PM,20.234
2020-01-25,1:10:00,PM,20.138
2020-01-25,1:20:00,PM,20.138
2020-01-25,1:30:00,PM,20.138
2020-01-25,1:40:00,PM,20.138
2020-01-25,1:50:00,PM,20.043
2020-01-25,2:00:00,PM,19.948
2020-01-25,2:10:00,PM,19.948
2020-01-25,2:20:00,PM,19.853
2020-01-25,2:30:00,PM,19.853
2020-01-25,2:40:00,PM,19.853
2020-01-25,2:50:00,PM,19.853
2020-01-25,3:00:00,PM,19.853
2020-01-25,3:10:00,PM,19.853
2020-01-25,3:20:00,PM,19.853
2020-01-25,3:30:00,PM,19.853
2020-01-25,3:40:00,PM,19.948
2020-01-25,3:50:00,PM,19.948
2020-01-25,4:00:00,PM,19.948
2020-01-25,4:10:00,PM,19.948
2020-01-25,4:20:00,PM,19.948
2020-01-25,4:30:00,PM,19.853
2020-01-25,4:40:00,PM,19.853
2020-01-25,4:50:00,PM,19.853
2020-01-25,5:00:00,PM,19.853
2020-01-25,5:10:00,PM,19.758
2020-01-25,5:20:00,PM,19.758
2020-01-25,5:30:00,PM,19.853
2020-01-25,5:40:00,PM,19.948
2020-01-25,5:50:00,PM,20.043
2020-01-25,6:00:00,PM,20.043
2020-01-25,6:10:00,PM,20.138
2020-01-25,6:20:00,PM,20.138
2020-01-25,6:30:00,PM,20.138
2020-01-25,6:40:00,PM,20.138
2020-01-25,6:50:00,PM,20.138
2020-01-25,7:00:00,PM,20.043
2020-01-25,7:10:00,PM,20.043
2020-01-25,7:20:00,PM,20.043
2020-01-25,7:30:00,PM,20.043
2020-01-25,7:40:00,PM,20.043
2020-01-25,7:50:00,PM,20.138
2020-01-25,8:00:00,PM,20.138
2020-01-25,8:10:00,PM,20.138
2020-01-25,8:20:00,PM,20.138
2020-01-25,8:30:00,PM,20.138
2020-01-25,8:40:00,PM,20.138
2020-01-25,8:50:00,PM,20.138
2020-01-25,9:00:00,PM,20.138
2020-01-25,9:10:00,PM,20.138
2020-01-25,9:20:00,PM,20.138
2020-01-25,9:30:00,PM,20.043
2020-01-25,9:40:00,PM,20.043
2020-01-25,9:50:00,PM,19.948
2020-01-25,10:00:00,PM,19.948
2020-01-25,10:10:00,PM,19.853
2020-01-25,10:20:00,PM,19.853
2020-01-25,10:30:00,PM,19.948
2020-01-25,10:40:00,PM,19.853
2020-01-25,10:50:00,PM,19.853
2020-01-25,11:00:00,PM,19.853
2020-01-25,11:10:00,PM,19.853
2020-01-25,11:20:00,PM,19.853
2020-01-25,11:30:00,PM,19.853
2020-01-25,11:40:00,PM,19.853
2020-01-25,11:50:00,PM,19.853
2020-01-26,12:00:00,AM,19.853
2020-01-26,12:10:00,AM,19.853
2020-01-26,12:20:00,AM,19.853
2020-01-26,12:30:00,AM,19.758
2020-01-26,12:40:00,AM,19.758
2020-01-26,12:50:00,AM,19.758
2020-01-26,1:00:00,AM,19.758
2020-01-26,1:10:00,AM,19.758
2020-01-26,1:20:00,AM,19.662
2020-01-26,1:30:00,AM,19.662
2020-01-26,1:40:00,AM,19.567
2020-01-26,1:50:00,AM,19.472
2020-01-26,2:00:00,AM,19.377
2020-01-26,2:10:00,AM,19.282
2020-01-26,2:20:00,AM,19.282
2020-01-26,2:30:00,AM,19.187
2020-01-26,2:40:00,AM,19.187
2020-01-26,2:50:00,AM,19.187
2020-01-26,3:00:00,AM,19.092
2020-01-26,3:10:00,AM,19.092
2020-01-26,3:20:00,AM,19.092
2020-01-26,3:30:00,AM,18.996
2020-01-26,3:40:00,AM,18.996
2020-01-26,3:50:00,AM,18.996
2020-01-26,4:00:00,AM,18.996
2020-01-26,4:10:00,AM,18.996
2020-01-26,4:20:00,AM,18.901
2020-01-26,4:30:00,AM,18.901
2020-01-26,4:40:00,AM,18.901
2020-01-26,4:50:00,AM,18.806
2020-01-26,5:00:00,AM,18.806
2020-01-26,5:10:00,AM,18.806
2020-01-26,5:20:00,AM,18.806
2020-01-26,5:30:00,AM,18.806
2020-01-26,5:40:00,AM,18.806
2020-01-26,5:50:00,AM,18.806
2020-01-26,6:00:00,AM,18.711
2020-01-26,6:10:00,AM,18.711
2020-01-26,6:20:00,AM,18.711
2020-01-26,6:30:00,AM,18.711
2020-01-26,6:40:00,AM,18.711
2020-01-26,6:50:00,AM,18.711
2020-01-26,7:00:00,AM,18.616
2020-01-26,7:10:00,AM,18.616
2020-01-26,7:20:00,AM,18.616
2020-01-26,7:30:00,AM,18.616
2020-01-26,7:40:00,AM,18.616
2020-01-26,7:50:00,AM,18.616
2020-01-26,8:00:00,AM,18.521
2020-01-26,8:10:00,AM,18.521
2020-01-26,8:20:00,AM,18.521
2020-01-26,8:30:00,AM,18.521
2020-01-26,8:40:00,AM,18.521
2020-01-26,8:50:00,AM,18.521
2020-01-26,9:00:00,AM,18.521
2020-01-26,9:10:00,AM,18.426
2020-01-26,9:20:00,AM,18.426
2020-01-26,9:30:00,AM,18.426
2020-01-26,9:40:00,AM,18.426
2020-01-26,9:50:00,AM,18.426
2020-01-26,10:00:00,AM,18.426
2020-01-26,10:10:00,AM,18.521
2020-01-26,10:20:00,AM,18.996
2020-01-26,10:30:00,AM,19.282
2020-01-26,10:40:00,AM,19.472
2020-01-26,10:50:00,AM,19.377
2020-01-26,11:00:00,AM,19.187
2020-01-26,11:10:00,AM,19.092
2020-01-26,11:20:00,AM,19.092
2020-01-26,11:30:00,AM,18.996
2020-01-26,11:40:00,AM,18.996
2020-01-26,11:50:00,AM,19.187
2020-01-26,12:00:00,PM,19.853
2020-01-26,12:10:00,PM,20.329
2020-01-26,12:20:00,PM,20.615
2020-01-26,12:30:00,PM,20.901
2020-01-26,12:40:00,PM,21.091
2020-01-26,12:50:00,PM,21.187
2020-01-26,1:00:00,PM,21.282
2020-01-26,1:10:00,PM,21.473
2020-01-26,1:20:00,PM,21.473
2020-01-26,1:30:00,PM,21.664
2020-01-26,1:40:00,PM,21.282
2020-01-26,1:50:00,PM,20.805
2020-01-26,2:00:00,PM,20.329
2020-01-26,2:10:00,PM,20.043
2020-01-26,2:20:00,PM,19.853
2020-01-26,2:30:00,PM,19.662
2020-01-26,2:40:00,PM,19.472
2020-01-26,2:50:00,PM,19.377
2020-01-26,3:00:00,PM,19.282
2020-01-26,3:10:00,PM,19.187
2020-01-26,3:20:00,PM,19.092
2020-01-26,3:30:00,PM,18.996
2020-01-26,3:40:00,PM,18.996
2020-01-26,3:50:00,PM,18.901
2020-01-26,4:00:00,PM,18.806
2020-01-26,4:10:00,PM,18.806
2020-01-26,4:20:00,PM,18.806
2020-01-26,4:30:00,PM,18.711
2020-01-26,4:40:00,PM,18.711
2020-01-26,4:50:00,PM,18.616
2020-01-26,5:00:00,PM,18.616
2020-01-26,5:10:00,PM,18.616
2020-01-26,5:20:00,PM,18.616
2020-01-26,5:30:00,PM,18.616
2020-01-26,5:40:00,PM,18.711
2020-01-26,5:50:00,PM,18.806
2020-01-26,6:00:00,PM,18.996
2020-01-26,6:10:00,PM,19.092
2020-01-26,6:20:00,PM,19.282
2020-01-26,6:30:00,PM,19.377
2020-01-26,6:40:00,PM,19.567
2020-01-26,6:50:00,PM,19.662
2020-01-26,7:00:00,PM,19.662
2020-01-26,7:10:00,PM,19.567
2020-01-26,7:20:00,PM,19.472
2020-01-26,7:30:00,PM,19.377
2020-01-26,7:40:00,PM,19.282
2020-01-26,7:50:00,PM,19.282
2020-01-26,8:00:00,PM,19.187
2020-01-26,8:10:00,PM,19.092
2020-01-26,8:20:00,PM,19.092
2020-01-26,8:30:00,PM,19.092
2020-01-26,8:40:00,PM,18.996
2020-01-26,8:50:00,PM,18.996
2020-01-26,9:00:00,PM,18.901
2020-01-26,9:10:00,PM,18.901
2020-01-26,9:20:00,PM,18.901
2020-01-26,9:30:00,PM,18.901
2020-01-26,9:40:00,PM,18.901
2020-01-26,9:50:00,PM,18.806
2020-01-26,10:00:00,PM,18.806
2020-01-26,10:10:00,PM,18.806
2020-01-26,10:20:00,PM,18.806
2020-01-26,10:30:00,PM,18.711
2020-01-26,10:40:00,PM,18.711
2020-01-26,10:50:00,PM,18.711
2020-01-26,11:00:00,PM,18.711
2020-01-26,11:10:00,PM,18.711
2020-01-26,11:20:00,PM,18.711
2020-01-26,11:30:00,PM,18.711
2020-01-26,11:40:00,PM,18.616
2020-01-26,11:50:00,PM,18.616
2020-01-27,12:00:00,AM,18.616
2020-01-27,12:10:00,AM,18.616
2020-01-27,12:20:00,AM,18.616
2020-01-27,12:30:00,AM,18.616
2020-01-27,12:40:00,AM,18.616
2020-01-27,12:50:00,AM,18.616
2020-01-27,1:00:00,AM,18.616
2020-01-27,1:10:00,AM,18.616
2020-01-27,1:20:00,AM,18.616
2020-01-27,1:30:00,AM,18.616
2020-01-27,1:40:00,AM,18.616
2020-01-27,1:50:00,AM,18.521
2020-01-27,2:00:00,AM,18.521
2020-01-27,2:10:00,AM,18.521
2020-01-27,2:20:00,AM,18.521
2020-01-27,2:30:00,AM,18.521
2020-01-27,2:40:00,AM,18.521
2020-01-27,2:50:00,AM,18.426
2020-01-27,3:00:00,AM,18.426
2020-01-27,3:10:00,AM,18.331
2020-01-27,3:20:00,AM,18.331
2020-01-27,3:30:00,AM,18.236
2020-01-27,3:40:00,AM,18.236
2020-01-27,3:50:00,AM,18.14
2020-01-27,4:00:00,AM,18.14
2020-01-27,4:10:00,AM,18.14
2020-01-27,4:20:00,AM,18.14
2020-01-27,4:30:00,AM,18.045
2020-01-27,4:40:00,AM,18.045
2020-01-27,4:50:00,AM,18.045
2020-01-27,5:00:00,AM,18.045
2020-01-27,5:10:00,AM,18.045
2020-01-27,5:20:00,AM,17.95
2020-01-27,5:30:00,AM,17.95
2020-01-27,5:40:00,AM,17.95
2020-01-27,5:50:00,AM,17.95
2020-01-27,6:00:00,AM,17.95
2020-01-27,6:10:00,AM,17.855
2020-01-27,6:20:00,AM,17.855
2020-01-27,6:30:00,AM,17.855
2020-01-27,6:40:00,AM,17.855
2020-01-27,6:50:00,AM,17.855
2020-01-27,7:00:00,AM,17.76
2020-01-27,7:10:00,AM,17.76
2020-01-27,7:20:00,AM,17.76
2020-01-27,7:30:00,AM,17.76
2020-01-27,7:40:00,AM,17.76
2020-01-27,7:50:00,AM,17.76
2020-01-27,8:00:00,AM,17.76
2020-01-27,8:10:00,AM,17.76
2020-01-27,8:20:00,AM,17.76
2020-01-27,8:30:00,AM,17.76
2020-01-27,8:40:00,AM,17.76
2020-01-27,8:50:00,AM,17.665
2020-01-27,9:00:00,AM,17.665
2020-01-27,9:10:00,AM,17.665
2020-01-27,9:20:00,AM,17.76
2020-01-27,9:30:00,AM,17.855
2020-01-27,9:40:00,AM,17.95
2020-01-27,9:50:00,AM,18.045
2020-01-27,10:00:00,AM,18.045
2020-01-27,10:10:00,AM,18.14
2020-01-27,10:20:00,AM,18.14
2020-01-27,10:30:00,AM,18.236
2020-01-27,10:40:00,AM,19.662
2020-01-27,10:50:00,AM,20.234
2020-01-27,11:00:00,AM,20.519
2020-01-27,11:10:00,AM,20.805
2020-01-27,11:20:00,AM,21.76
2020-01-27,11:30:00,AM,22.333
2020-01-27,11:40:00,AM,22.525
2020-01-27,11:50:00,AM,22.621
2020-01-27,12:00:00,PM,22.621
2020-01-27,12:10:00,PM,23.196
2020-01-27,12:20:00,PM,23.292
2020-01-27,12:30:00,PM,23.196
2020-01-27,12:40:00,PM,23.581
2020-01-27,12:50:00,PM,23.966
2020-01-27,1:00:00,PM,23.966
2020-01-27,1:10:00,PM,24.062
2020-01-27,1:20:00,PM,24.158
2020-01-27,1:30:00,PM,24.351
2020-01-27,1:40:00,PM,24.448
2020-01-27,1:50:00,PM,24.545
2020-01-27,2:00:00,PM,24.641
2020-01-27,2:10:00,PM,24.738
2020-01-27,2:20:00,PM,24.835
2020-01-27,2:30:00,PM,24.641
2020-01-27,2:40:00,PM,24.931
2020-01-27,2:50:00,PM,24.835
2020-01-27,3:00:00,PM,24.738
2020-01-27,3:10:00,PM,25.028
