"","kingdom","phylum","class","order","family","genus","species"
"ASV938","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","uncultured_deep-sea"
"ASV585","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_organism"
"ASV117","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","uncultured","uncultured_bacterium"
"ASV402","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella","uncultured_bacterium"
"ASV75","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","uncultured","uncultured_bacterium"
"ASV587","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","uncultured_bacterium"
"ASV1111","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","uncultured","uncultured_bacterium"
"ASV346","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","Pseudanabaena_cf."
"ASV143","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicellaceae","uncultured_bacterium"
"ASV669","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20","uncultured_organism"
"ASV773","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","alpha_proteobacterium"
"ASV6","Bacteria","uncultured","uncultured","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV130","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Shimia","Rhodobacteraceae_bacterium"
"ASV185","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","uncultured_Gram-positive"
"ASV689","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_Planctomycetales"
"ASV917","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella","uncultured_marine"
"ASV380","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Croceitalea","Croceitalea_sp."
"ASV507","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","uncultured","Flagellimonas_sp."
"ASV939","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","uncultured_proteobacterium"
"ASV284","Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales","uncultured_bacterium"
"ASV1035","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_deep-sea"
"ASV120","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured_gamma"
"ASV127","Bacteria","Proteobacteria","Gammaproteobacteria","Beggiatoales","Beggiatoaceae","Thioflexothrix","uncultured_bacterium"
"ASV550","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella","uncultured_Flammeovirgaceae"
"ASV841","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"ASV31","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Marichromatium","uncultured_bacterium"
"ASV1034","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","uncultured","uncultured","uncultured_bacterium"
"ASV535","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","uncultured","uncultured_bacterium"
"ASV297","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","Izemoplasmatales","Izemoplasmatales","uncultured_bacterium"
"ASV751","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","uncultured_Colwelliaceae"
"ASV138","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter","uncultured_Desulfobacter"
"ASV889","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","BD2-7","BD2-7","uncultured_gamma"
"ASV404","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flagellimonas","uncultured_bacterium"
"ASV236","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","uncultured","uncultured_bacterium"
"ASV1065","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","uncultured","uncultured_Fibrobacteres"
"ASV204","Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","uncultured_gamma"
"ASV808","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","uncultured","uncultured_bacterium"
"ASV688","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured","uncultured_Alphaproteobacteria"
"ASV180","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","uncultured_gamma"
"ASV790","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium"
"ASV304","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae","Hormoscilla_SI04-45","uncultured_bacterium"
"ASV925","Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","uncultured_bacterium"
"ASV397","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas","Lutimonas_saemankumensis"
"ASV1006","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","uncultured_bacterium"
"ASV50","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Simkania","Simkania_negevensis"
"ASV660","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira","metagenome"
"ASV108","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","uncultured_bacterium"
"ASV987","Bacteria","Patescibacteria","ABY1","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","Candidatus_Kerfeldbacteria","uncultured_bacterium"
"ASV195","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfotalea","Desulfotalea_sp."
"ASV594","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_Flavobacterium"
"ASV576","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured_actinobacterium"
"ASV591","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","uncultured","uncultured_bacterium"
"ASV182","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","GWE2-31-10","uncultured_bacterium"
"ASV42","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maribacter","uncultured_bacterium"
"ASV58","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_Alphaproteobacteria"
"ASV506","Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Abawacabacteria","Candidatus_Abawacabacteria","Candidatus_Abawacabacteria","uncultured_Microgenomates"
"ASV853","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured","uncultured_organism"
"ASV717","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","uncultured","uncultured","uncultured_bacterium"
"ASV121","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum","epsilon_proteobacterium"
"ASV621","Bacteria","Patescibacteria","ABY1","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria","Candidatus_Falkowbacteria","uncultured_bacterium"
"ASV501","Bacteria","Proteobacteria","Gammaproteobacteria","EC3","EC3","EC3","uncultured_bacterium"
"ASV598","Bacteria","Thermotogota","Thermotogae","Petrotogales","Petrotogaceae","SC103","uncultured_bacterium"
"ASV48","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","uncultured_bacterium"
"ASV413","Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfopila","uncultured_bacterium"
"ASV376","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","uncultured_bacterium"
"ASV440","Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","uncultured_bacterium"
"ASV750","Bacteria","Spirochaetota","V2072-189E03","V2072-189E03","V2072-189E03","V2072-189E03","uncultured_organism"
"ASV794","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio","delta_proteobacterium"
"ASV239","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","uncultured_Kiritimatiellaeota"
"ASV403","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Ferrimonas","Ferrimonas_sp."
"ASV73","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquibacter","uncultured_bacterium"
"ASV601","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfolunaceae","Desulfoluna","uncultured_bacterium"
"ASV300","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrionaceae","uncultured_bacterium"
"ASV30","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Trichodesmium_IMS101","Blennothrix_glutinosa"
"ASV811","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","uncultured_bacterium"
"ASV254","Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales","uncultured_organism"
"ASV210","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae","uncultured","uncultured_bacterium"
"ASV723","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","uncultured_organism"
"ASV674","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Chlamydiales_bacterium"
"ASV599","Bacteria","Proteobacteria","Gammaproteobacteria","pItb-vmat-80","pItb-vmat-80","pItb-vmat-80","uncultured_bacterium"
"ASV453","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus","uncultured_bacterium"
"ASV868","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella","uncultured_Flexibacteraceae"
"ASV396","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","uncultured_bacterium_marine"
"ASV570","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter","uncultured_delta"
"ASV209","Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geopsychrobacteraceae","uncultured","uncultured_bacterium"
"ASV250","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter","uncultured_bacterium"
"ASV1079","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Xenococcus_PCC-7305","Xenococcus_sp."
"ASV275","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","uncultured_bacterium"
"ASV187","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina","Aquimarina_algiphila"
"ASV489","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Labilibacter","uncultured_Bacteroidetes"
"ASV713","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureisphaera","Aureisphaera_salina"
"ASV72","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Coleofasciculaceae","Moorea","Moorea_producens"
"ASV1078","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales","uncultured_bacterium"
"ASV166","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV335","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Acrophormium_PCC-7375","Leptolyngbya_sp."
"ASV99","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","uncultured_Bacteroidetes"
"ASV616","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","uncultured_bacterium"
"ASV161","Bacteria","Patescibacteria","Kazania","Kazania","Kazania","Kazania","uncultured_bacterium"
"ASV234","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","uncultured_Verrucomicrobia"
"ASV311","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","uncultured_bacterium"
"ASV574","Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","uncultured_bacterium"
"ASV822","Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae","uncultured","uncultured_bacterium"
"ASV378","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","uncultured_bacterium"
"ASV469","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Algicola","uncultured_bacterium"
"ASV471","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Candidatus_Thiobios","uncultured_bacterium"
"ASV718","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","uncultured_bacterium"
"ASV190","Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","uncultured_bacterium"
"ASV92","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured_bacterium"
"ASV522","Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","IheB3-7","uncultured_bacterium"
"ASV874","Bacteria","Bacteroidota","Bacteroidia","ML602M-17","ML602M-17","ML602M-17","marine_metagenome"
"ASV392","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus","Oleiphilus_sp."
"ASV294","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured_bacterium"
"ASV301","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","uncultured_bacterium"
"ASV226","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","uncultured_planctomycete"
"ASV558","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Blattabacteriaceae","uncultured","uncultured_Bacteroidetes"
"ASV203","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","uncultured_bacterium"
"ASV828","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","uncultured_Bacteroidetes"
"ASV973","Bacteria","Spirochaetota","Brevinematia","Brevinematales","Brevinemataceae","Brevinema","Brevinema_andersonii"
"ASV89","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum","uncultured_bacterium"
"ASV231","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","uncultured_bacterium"
"ASV972","Bacteria","Patescibacteria","Gracilibacteria","Candidatus_Peregrinibacteria","Candidatus_Peregrinibacteria","Candidatus_Peregrinibacteria","uncultured_bacterium"
"ASV35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","Neptuniibacter_caesariensis"
"ASV139","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","uncultured_bacterium"
"ASV485","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae","uncultured_Bacteroidetes"
"ASV523","Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","uncultured_bacterium"
"ASV867","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","uncultured_gamma"
"ASV245","Bacteria","Proteobacteria","Gammaproteobacteria","pItb-vmat-80","pItb-vmat-80","pItb-vmat-80","uncultured_gamma"
"ASV676","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","uncultured","uncultured_bacterium"
"ASV698","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","MSBL3","uncultured_bacterium"
"ASV653","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured_bacterium"
"ASV823","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","BD2-7","BD2-7","uncultured_bacterium"
"ASV1090","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","Rapidithrix","uncultured_Sphingobacteriales"
"ASV781","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Chroococcidiopsis_PCC-6712","uncultured_cyanobacterium"
"ASV432","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_sediment"
"ASV817","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","uncultured_Flammeovirgaceae"
"ASV246","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum","Ancylomarina_subtilis"
"ASV414","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum","uncultured_bacterium"
"ASV155","Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19","uncultured_bacterium"
"ASV170","Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","MSBL8","uncultured_bacterium"
"ASV398","Bacteria","Fibrobacterota","Chitinivibrionia","Chitinivibrionales","Chitinivibrionaceae","possible_genus_03","uncultured_bacterium"
"ASV208","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga","uncultured_bacterium"
"ASV242","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Bacteroidetes_bacterium"
"ASV754","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna","Ekhidna_sp."
"ASV169","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","uncultured_bacterium"
"ASV838","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured","uncultured_bacterium"
"ASV836","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","uncultured_bacterium"
"ASV937","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Thiovulum","uncultured_bacterium"
"ASV177","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Psychroserpens","uncultured_bacterium"
"ASV459","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Robiginitomaculum","uncultured_Alphaproteobacteria"
"ASV770","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","RBG-16-49-21","uncultured_bacterium"
"ASV461","Bacteria","Verrucomicrobiota","Lentisphaeria","Oligosphaerales","Oligosphaeraceae","Oligosphaeraceae","uncultured_bacterium"
"ASV460","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","uncultured_bacterium"
"ASV128","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter","bacterium_WH4-9"
"ASV431","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Roseibacillus_ponti"
"ASV46","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas","uncultured_bacterium"
"ASV137","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum","uncultured_bacterium"
"ASV968","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","uncultured_bacterium_marine"
"ASV477","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","[Caedibacter]_taeniospiralis_group","uncultured_bacterium"
"ASV745","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","uncultured_marine"
"ASV93","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Propionigenium","uncultured_bacterium"
"ASV51","Bacteria","Firmicutes","Clostridia","Lachnospirales","Defluviitaleaceae","Defluviitaleaceae_UCG-011","microbial_mat"
"ASV857","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","uncultured_organism"
"ASV338","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas","Maritimimonas_rapanae"
"ASV96","Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","uncultured_Desulfovibrionales"
"ASV162","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","uncultured_bacterium"
"ASV809","Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae","Candidatus_Endoecteinascidia","uncultured_Thiotrichales"
"ASV909","Unassigned","uncultured","uncultured","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV233","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","uncultured_bacterium"
"ASV215","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter","uncultured_bacterium"
"ASV65","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Spongiivirga","uncultured_Flavobacteriaceae"
"ASV592","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Parahaliea","uncultured_bacterium"
"ASV635","Bacteria","Verrucomicrobiota","Lentisphaeria","SS1-B-02-17","SS1-B-02-17","SS1-B-02-17","uncultured_Lentisphaerae"
"ASV24","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_bacterium"
"ASV273","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacter","delta_proteobacterium"
"ASV1031","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","uncultured_Roseibacillus"
"ASV59","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","uncultured_bacterium"
"ASV399","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella","Bacteroidetes_bacterium"
"ASV541","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Carboxylicivirga","Bacteroidetes_bacterium"
"ASV126","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcales_Incertae_Sedis","Schizothrix_LEGE_07164","uncultured_bacterium"
"ASV697","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","uncultured_bacterium"
"ASV1007","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_sp."
"ASV395","Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11","BD7-11","uncultured_Planctomycetia"
"ASV1025","Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","Absconditabacteriales_(SR1)","uncultured_Epsilonproteobacteria"
"ASV462","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Salinivirgaceae","uncultured","uncultured_bacterium"
"ASV86","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","uncultured","uncultured","uncultured_bacterium"
"ASV1103","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","01D2Z36","01D2Z36","uncultured_bacterium"
"ASV430","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae","Hormoscilla_SI04-45","Hormoscilla_spongeliae"
"ASV744","Bacteria","Firmicutes","Clostridia","Clostridia","Hungateiclostridiaceae","UCG-012","uncultured_bacterium"
"ASV555","Bacteria","Firmicutes","Clostridia","Clostridia","Hungateiclostridiaceae","uncultured","saltmarsh_clone"
"ASV705","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Marinobacterium","uncultured_bacterium"
"ASV510","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Pontibacterium","uncultured_bacterium"
"ASV772","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","uncultured_bacterium"
"ASV64","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","JGI_0000069-P22","JGI_0000069-P22","uncultured_bacterium"
"ASV421","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_Sphingobacteriales"
"ASV978","Bacteria","Firmicutes","Clostridia","uncultured","uncultured","uncultured","uncultured_bacterium"
"ASV451","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","uncultured_bacterium"
"ASV267","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","uncultured","uncultured_Cytophaga"
"ASV695","Bacteria","Spirochaetota","MVP-15","MVP-15","MVP-15","MVP-15","uncultured_organism"
"ASV350","Bacteria","Proteobacteria","Magnetococcia","Magnetococcales","Magnetococcaceae","Magnetococcus","uncultured_bacterium"
"ASV747","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium","uncultured_bacterium"
"ASV179","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured_bacterium"
"ASV81","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Malaciobacter","uncultured_bacterium"
"ASV18","Bacteria","Proteobacteria","Gammaproteobacteria","BD72BR169","BD72BR169","BD72BR169","uncultured_Vibrio"
